"Run","GSM1402321","GSM1402322","GSM1402323","GSM1402324","GSM1402325","GSM1402326","GSM1402327","GSM1402328","GSM1402329","GSM1402330","GSM1402331","GSM1402332","GSM1402333","GSM1402334","GSM1402335","GSM1402336","GSM1402337","GSM1402338","GSM1402339","GSM1402340","GSM1402341","GSM1402342","GSM1402343","GSM1402344","GSM1402345","GSM1402346","GSM1402347","GSM1402348","GSM1402349","GSM1402350","GSM1402351","GSM1402352","GSM1402353","GSM1402354","GSM1402355","GSM1402356","GSM1402357","GSM1402358","GSM1402359","GSM1402360","GSM1402361","GSM1402362","GSM1402363","GSM1402364","GSM1402365","GSM1402366","GSM1402367","GSM1402368","GSM1402369","GSM1402370","GSM1402371","GSM1402372","GSM1402373","GSM1402374","GSM1402375","GSM1402376","GSM1402377","GSM1402378","GSM1402379","GSM1402380","GSM1402381","GSM1402382","GSM1402383","GSM1402384","GSM1402385","GSM1402386","GSM1402387","GSM1402388","GSM1402389","GSM1402390","GSM1402391","GSM1402392","GSM1402393","GSM1402394","GSM1402395","GSM1402396","GSM1402397","GSM1402398","GSM1402399","GSM1402400","GSM1402401","GSM1402402","GSM1402403","GSM1402404","GSM1402405","GSM1402406","GSM1402407","GSM1402408","GSM1402409","GSM1402410","GSM1402411","GSM1402412","GSM1402413","GSM1402414","GSM1402415","GSM1402416","GSM1402417","GSM1402418","GSM1402419","GSM1402420","GSM1402421","GSM1402422","GSM1402423","GSM1402424","GSM1402425","GSM1402426","GSM1402427","GSM1402428","GSM1402429","GSM1402430","GSM1402431","GSM1402432","GSM1402433","GSM1402434","GSM1402435"
"Random_Index9_26_0001","-2.99385747482214","2.23869416130232","5.52349157787498","3.22149484748227","4.6835348939475","2.05593679189776","5.19350309165482","-12.8097935448627","-2.75314953646743","-0.252022213862946","-3.74610734755885","-1.22219303380844","-0.705207818128975","6.70690233093052","-1.38863557936736","3.10692786849834","6.0502371988316","-4.53962771971212","0.243526748351792","0.958065066636918","-4.27734469704433","6.664117298476","-2.14119948247421","0.00544894472154928","2.36966798940612","1.10196126820662","0.367750927867152","-3.73153122501749","-0.713680493605936","-1.10572878912611","-3.96870736271991","-3.14237395901094","-4.30423030249121","-2.84972070108953","2.84304538590333","1.69045191425148","-4.09096372728022","-3.15826363689505","6.79288882938572","0.191182922751524","3.27596882660151","1.37504819079569","-1.38221658947068","-3.48135250906681","0.0847590131270583","0.891752486251004","5.06316516187446","3.26419166775129","-1.74315854112371","-0.5458772595571","3.4841163391569","-1.3715120922227","-0.829895205142711","-4.42801452363714","-3.65193663038756","-7.03886030511324","-2.24687870270255","0.806693759237242","5.12487021454551","1.28421133130714","-3.00655030320078","5.79394581720907","-2.77910492738728","3.5561960699794","1.1670798231167","3.02068587860176","1.64537710152562","-5.74560740603281","-1.23871654127595","4.26461330934539","-0.366333357451534","6.36854200369066","3.03355535586139","-0.956430494770978","-6.67433760572647","-4.25392613806989","-8.67093616015392","-3.88389801749741","-0.355339415059748","-4.9044553232795","2.3908032604338","-0.0265374364233726","-2.92016472924081","0.922317203093392","3.60796570739988","-6.55500630973207","-9.13715030148892","-0.720714979514173","3.38363717326427","-5.49509149602956","-1.10665334758599","5.06037207781196","-4.90082740136262","-2.222750509371","1.40182009123526","-8.20403312491661","1.61847134446925","-0.269041506441811","-2.4978612763685","3.16965683071945","-5.05105036840248","2.70004795610462","2.86476524469373","0.909138337112132","-0.656264454545207","-7.43093315604383","4.5437093435804","0.334376516874545","0.804167141710514","-2.66900564415739","-1.44559135409629","6.1212069942249","-1.89052593732451","-9.32546058929066","0.73367295708407"
"Random_Index9_26_0002","-2.99190929739528","2.36439380193152","5.61423388917526","3.39382274057168","4.83878331276926","1.90382333740505","5.05379036458988","-12.7468837706629","-2.91372426719912","-0.443954141245676","-3.7817339868801","-1.3574325172432","-0.841788903052346","6.70089606056586","-1.42655306356565","3.02439172896563","5.91645413741737","-4.44868904473297","0.0599548824287882","1.0413290521248","-4.18436861234392","6.66511935183591","-2.33466247671694","0.174692470490829","2.57335717112696","0.991144880937334","0.282512590946182","-3.84832817935053","-0.713326995678112","-1.25908052658812","-4.02938987069474","-3.16090107793476","-4.33298341829597","-2.7728705404139","2.82236188190166","1.73636178272036","-4.12054019408958","-3.13182857421571","6.74052305635723","-0.0353120458405396","3.34426857033914","1.21748623263542","-1.51954536018349","-3.52502157947925","0.354399013659671","0.848957274378414","5.17069657587234","3.34226637640617","-1.71696249331318","-0.396658446591234","3.65483965290961","-1.46270841034922","-1.04765318534123","-4.29483402587223","-3.60918489524406","-6.96564257663777","-2.26648597602281","0.741884607483617","5.23706863104718","1.40659807147212","-3.04563071582651","5.91624874842986","-2.85187736704829","3.64618405328187","1.00037607193214","2.88133458103451","1.66884762329379","-5.8128222857376","-1.20580643132269","4.29409045413438","-0.443004031624927","6.37792047901542","3.10726011527123","-0.964739709576171","-6.59912055759772","-4.24272782110144","-8.63920485331548","-3.77529421972657","-0.445710886127802","-4.77929597046502","2.4044032385281","-0.262151597353376","-2.96646153517228","1.04133649803953","3.66337746884815","-6.506632586354","-9.13599374475065","-0.957848690290475","3.53716021249268","-5.27053076257673","-0.954758147079584","5.08701193728699","-4.50682396206229","-2.19714114652203","1.42842021108689","-8.01090131929281","1.74735758038936","-0.367987491039792","-2.49397299712124","3.15800181180868","-5.09688980515159","2.75129393849298","3.03499298442074","0.675429544110658","-0.836338572626915","-7.2255631774876","4.61664324260435","0.0246230399549903","0.910429835824617","-2.82663163921741","-1.25983038157264","6.10244382402997","-1.93470285828021","-9.38234214443922","0.488594506185603"
"Random_Index9_26_0003","-3.15774610800203","2.47275478282761","5.73350938607178","3.43560456259368","4.80901298995603","1.78899915994095","5.3156803200172","-12.9162891418024","-2.81674569312204","-0.628750023420177","-3.97921194602083","-1.54543317092913","-0.962026984141653","6.7621904659757","-1.66061813051272","2.94075650998823","5.98752229920668","-4.61997572350904","-0.0624061006259214","0.967119055611048","-4.06049755721475","6.83454529532816","-2.41819723530133","0.113436417785405","2.66622907831889","0.814171943118965","0.35471443780825","-4.03255426099779","-0.571706571952014","-1.40733926858819","-4.0707175362142","-3.33903896288712","-4.43467665474189","-2.71017494320211","2.74744669678778","1.48204067259689","-4.00179762347553","-3.00487381629254","6.86712326438567","-0.240653451165886","3.54763261022122","0.988017739313126","-1.55531805259786","-3.77443961457152","0.327330656800057","0.964421631048907","5.23596206531235","3.46694135885926","-1.72756168472998","-0.245855804948056","3.61162158521456","-1.6427166484566","-1.2071629858771","-4.5203870610927","-3.8123871891598","-6.95748691644675","-2.17749101706348","0.82014795136317","5.31626878026407","1.41545848676772","-3.11087936448668","6.01006732226742","-2.78186868679321","3.75911199178045","0.776274539338541","2.98573787392859","1.41263877009124","-6.02297321038397","-1.48887961601519","4.40564287795511","-0.353852096206261","6.420878936967","3.24075321176515","-1.06674991973409","-6.59849141009117","-4.45118332556254","-8.65262434776053","-3.64902390542239","-0.46493374191058","-4.74835417154719","2.52874736946646","-0.216462623569579","-2.97853942384611","1.02986754698388","3.70531113653866","-6.65296534109433","-9.27958261270062","-1.17334309482576","3.6204552846521","-5.31731856046","-0.894915547737265","5.1297618934286","-4.69889474582858","-2.05999855265481","1.43228054207948","-8.36569021293059","1.61766785985496","-0.513364897455908","-2.45799687107868","3.08324566391836","-5.25627932599133","2.62253742205678","3.06773672476249","0.530997869614858","-0.715307190027361","-7.32865316812823","4.7323376166498","-0.0254451502666866","1.02656884720993","-2.94476519757122","-1.27873055898259","6.22073554016909","-1.83826451627525","-9.53656692854848","0.55830499356871"
"Random_Index9_26_0004","-3.11215160466028","2.28103039635095","5.59361266268815","3.20107160122152","4.80284683212802","2.06364633338646","5.1958849968332","-12.8610598237526","-2.64522749026857","-0.264685652422016","-3.67140864868938","-1.22943768443765","-0.650025609977558","6.61975732701671","-1.42408848472675","3.05751660365357","6.07463205167735","-4.40914497608906","0.272246644278173","0.933459065650195","-4.18990379704409","6.68025836398602","-2.1671894141166","-0.0415268089068821","2.3939264308309","1.14188311602347","0.360815793010457","-3.75397504313296","-0.611173859953949","-1.04021744356858","-3.90169581520162","-3.1831085719262","-4.20944485299032","-2.67895548478707","2.86789161569032","1.59745954881273","-4.0738389901639","-3.141430671374","6.69770008057797","0.113598880413684","3.26628843498912","1.32572939635494","-1.26966203389864","-3.41477180466834","0.237953762382818","0.957097642367503","4.90653735909","3.28630069155726","-1.74468740500057","-0.479723161347844","3.48173202397389","-1.34096340954283","-0.858796574054263","-4.4783351830581","-3.58372012975447","-6.84756808674365","-2.1903370034429","0.885451697648622","5.13686611435348","1.32732202567146","-2.91837056627558","5.83821921288644","-2.77192500960427","3.54823558043115","1.13768961072603","3.06875970246797","1.55027396811829","-5.63828912775936","-1.18374597798785","4.27445889848099","-0.349326411560854","6.26448697033079","3.01762249622547","-1.00755663640923","-6.07773401261871","-4.27357266653146","-8.68216031940642","-3.66640089927623","-0.363551556037464","-4.93416712821545","2.35408190682677","-0.0624872325998845","-2.92899011082266","0.930669478254157","3.556425001686","-6.45815437839261","-9.01745759246409","-0.769278586677393","3.43561078094556","-5.47473102132485","-1.08955505366244","5.14690405423633","-4.83259866823031","-2.22524614609098","1.25908098350387","-8.28787551013835","1.62434271129132","-0.301086954222176","-2.39692224952941","3.15547193219109","-5.02483705722733","2.66553483428582","2.8524803124169","0.770235952146949","-0.530825500418012","-7.32060233073685","4.58043691673005","0.220289118649164","0.76691066759105","-2.60441889091448","-1.41034402329213","6.15991586023504","-1.85645107788364","-9.395269465537","0.738876727922792"
"Random_Index9_26_0005","-3.00590031068289","2.26247088128839","5.54191572013622","3.28739874709187","4.66949233428025","2.03553755338893","5.18182758557692","-12.5894160577973","-2.60063686730461","-0.354240761612717","-3.77192762374358","-1.32979850466323","-0.75855966647439","6.46225732027176","-1.52337937571272","2.98188903556302","5.91714838688852","-4.50922350125439","0.100448914236762","0.869465747299853","-4.10768206125843","6.6200856626455","-2.27602942514984","-0.00466127916099732","2.61570203779785","1.05876497924872","0.288893118867209","-3.81771605426338","-0.603340846466566","-1.14667687308527","-3.85254837831922","-3.16444445842747","-4.32088800069339","-2.75466939074443","2.8437376612205","1.59120889704706","-3.91392712640469","-2.89842892828289","6.66623801209262","0.000436001941431806","3.29715445456866","1.17310144500973","-1.39188267293747","-3.5595005633974","0.252283353797258","1.07285019624385","5.02760042232138","3.41892801501421","-1.51673690038276","-0.29901173796903","3.49930270208343","-1.42087776172503","-0.965041743997595","-4.4049032770096","-3.70422982945507","-6.78184499025703","-2.10472245527406","0.914102123917724","5.1885973660317","1.23136506005416","-2.76216645266068","5.89871656882068","-2.65466294612283","3.53961696422992","0.978844455687165","2.97882182181044","1.51141755826554","-5.67965920080421","-1.15369495976589","4.23104597715519","-0.43391055586362","6.26408237346419","3.10046856269909","-0.999828046595198","-6.51365309822914","-4.41703690137724","-8.67671212007627","-3.59036140293919","-0.218849365420439","-4.60992146192906","2.38332417319302","-0.154652138563651","-2.89049613080799","0.933354771119674","3.54857916094223","-6.41738529069067","-9.14592105946341","-0.813038474022472","3.50472434960696","-5.41165210011758","-0.91185500832847","4.98025453008971","-4.79938151636359","-2.14371108286129","1.32228036498751","-8.08906825492559","1.61297572166243","-0.350824282133987","-2.54162062878987","3.10145838179942","-5.04859166220526","2.58221204419366","2.9378306500893","0.709038514186945","-0.744467046413563","-7.19740395970926","4.65202989931088","0.168706605237046","0.943042900861275","-2.66814211917711","-1.26419611051657","6.12222074039075","-1.70413150508191","-9.17697145508689","0.633979725604692"
"Random_Index9_26_0006","-3.2254370405109","2.24432589527618","5.52093355630152","3.24814693376276","4.67307614721161","2.12563452585162","5.27191822369436","-12.7309620431586","-2.67423140730926","-0.34269958098161","-3.66297461726557","-1.28342011019035","-0.719521669349063","6.77506793834096","-1.50799370158477","2.95360990056323","6.0647199573037","-4.36103761516227","0.281229160976173","0.929109642181312","-4.29255885923058","6.77255273152031","-2.12819264892157","0.0767197952157046","2.29408549319765","1.09365582437909","0.396628262343349","-3.79962392517771","-0.678309803006796","-1.13062578166504","-3.94136038125071","-3.17469844594655","-4.28515196323383","-2.79099506774548","2.84290887611729","1.61950622141046","-4.13732758789956","-3.19080092215361","6.82719986115051","0.0977826247136469","3.33376664782447","1.34246472444042","-1.2814976417112","-3.57614871920211","0.08014045223118","0.881302513263386","5.01619099019583","3.34052305626993","-1.5375744036696","-0.515684821515533","3.42768125538088","-1.32602119143573","-0.967668416697486","-4.43855037379039","-3.6483402079893","-7.01205548063408","-2.30442813623155","0.869272928298817","5.22388394741898","1.36436016192826","-2.99869368872625","5.86689125876905","-2.7568537065394","3.57722600699894","1.12952158821271","3.067803631312","1.72826045072288","-5.60098039869862","-1.2019336007632","4.22018979662664","-0.188807295748745","6.41617367463787","3.1184581069321","-0.906234648644445","-6.75775244460494","-4.30285112733342","-8.57104297650024","-3.82798936656247","-0.266274433688626","-4.96992979860073","2.30719783215055","0.00471608466541237","-2.915526821497","0.924289967940332","3.6316174135118","-6.51392090323559","-8.89080401425855","-0.863042426074874","3.42279093791312","-5.42309302556107","-1.21201044480372","5.20514148135669","-4.95114182080705","-2.3003958869764","1.33395221321542","-8.1377627612422","1.51948752289458","-0.357751602259372","-2.45200168333667","3.14043588683767","-5.11646054167505","2.57112046918338","2.91152059321051","0.814103506449196","-0.563369380119881","-7.43090485918399","4.65655823026988","0.348472838614506","0.816554255116647","-2.60589958905398","-1.46140605362353","6.04222783077603","-1.82185131045652","-9.38924981180107","0.7102552695703"
"Random_Index9_26_0007","-3.01234900490093","2.10860515984692","5.45264802115557","3.13989797630227","4.58879109326128","2.08526213418873","5.21088177792479","-12.8258329643925","-2.70044252143035","-0.189610639729214","-3.59272760277631","-1.22721864462338","-0.673258442414618","6.56767765890499","-1.38876646645058","3.00650452717955","5.99631947865752","-4.52696441773388","0.224227363689425","0.75264917637721","-4.31887875681688","6.59968671505308","-2.11926032957892","-0.0630143709652721","2.41309608047473","1.07925715963197","0.203633474178248","-3.71508852249281","-0.762035084431307","-0.968273972758462","-3.80669493564759","-3.07164279148651","-4.36751483025841","-2.87126751396829","2.91702817836117","1.66962514879388","-3.90551119831597","-2.99314110197012","6.67859649663807","0.120906662471198","3.28359186018988","1.35061162102965","-1.46308062274526","-3.46819709366004","0.182688444689732","0.855020880322681","4.9117612145825","3.27746890557844","-1.63606999024134","-0.352329205998616","3.43730808386971","-1.31656669028561","-0.85508271679145","-4.40135529748273","-3.80469069589991","-6.94034485540714","-2.22734453611501","0.885504713755732","5.09410385162512","1.20213385822952","-2.79777406052","5.79856728059395","-2.50659950588513","3.58555763741024","1.10811793717333","3.07009084335029","1.58627884624874","-5.79123500878218","-1.09551524175721","4.25327564059812","-0.489174323308689","6.30371253485087","3.10706309497893","-0.856076466403185","-6.50042858805887","-4.33293597827073","-8.7442196277288","-3.66735100331938","-0.2906019974554","-4.7146341934826","2.40047522708056","0.00573304676063802","-2.75969676786562","0.878332732181881","3.61348392408786","-6.40869583161018","-9.06382230724805","-0.702210023810066","3.39385298554183","-5.49236092812586","-0.870131076056951","4.91999696909453","-4.90612614996658","-2.27063637523389","1.21521429054797","-8.35889676930531","1.45397382332981","-0.227523329596173","-2.5714374875099","3.12425573615582","-5.01362774195696","2.6633178625942","2.83940192965101","0.851311486127491","-0.772843838374091","-7.34463080602762","4.62315278355664","0.292408269508147","0.809312992860468","-2.60187373520084","-1.46273337888498","6.1178286419736","-1.80429783256061","-9.23409159057254","0.890084239234304"
"Random_Index9_26_0008","-2.97155473322624","2.05975300559752","5.23578858782441","3.07044417691668","4.38978720749299","2.15011987721449","5.06927770877451","-12.7437515932109","-2.66173378501627","-0.199535941906707","-3.62073767822999","-1.18355616034402","-0.696267638516879","6.33661308362316","-1.27319031499676","2.94142974898863","6.04711075967454","-4.39203022341251","0.292174590841262","0.897615905473687","-4.36112579234234","6.45300866534993","-2.02002963709632","-0.0286958794461339","2.36301208428736","1.06386094802615","0.225663642632114","-3.63594854334913","-0.724190343053594","-1.05984050366507","-3.87001504951982","-3.11725460057515","-4.38904558102901","-2.95767302546994","2.88250315353514","1.70259767386314","-4.13787870032664","-3.11604939826745","6.69877701112472","0.165936615988215","3.14003176552865","1.40549002565371","-1.36358097908841","-3.39830324551623","0.105508271722353","0.887748711026046","4.90366441881287","3.10596085358151","-1.55178471591745","-0.49436622973752","3.34402642031175","-1.255968714175","-0.873712764342748","-4.33828220314654","-3.77090638467413","-6.91102265822763","-2.14496362446695","0.911600526252518","4.92170445091527","1.09559000659667","-2.82260469245232","5.60962590803109","-2.60079906641355","3.37428252508632","1.14216535688376","3.02280658211958","1.60311545937657","-5.65563188675948","-1.0430224285776","4.16226036285988","-0.472338931947405","6.20421080822622","2.99429355023329","-0.973430153021376","-6.71897393931402","-4.26119339587839","-8.77937598148571","-3.80085871313009","-0.27729780790631","-4.92345945289842","2.31444892671178","0.0709860972641561","-2.75589496462848","0.880086729064615","3.55503508940818","-6.29109631496956","-9.08395535133695","-0.69263474626973","3.21064427689941","-5.53740419524888","-1.13167492394324","4.9561184966501","-4.93710339912852","-2.21858365495099","1.18141268693186","-8.24424021231137","1.41919275407929","-0.252044937168591","-2.5700050519874","3.20071303706522","-4.91714928085364","2.71021256161258","2.74928742262403","0.901795489568248","-0.663847847772185","-7.2405782780406","4.46489354706404","0.356611068340922","0.720150598194189","-2.62829066970037","-1.49429529356334","5.96419878113567","-1.7689500652851","-9.06200543868112","0.847102152673404"
"Random_Index9_26_0009","-2.94421444957377","1.95140509809848","5.44240945600863","3.00545517132645","4.64102541525411","2.0046582757305","5.09264557097755","-12.7665200716603","-2.64028751724172","-0.246269754572268","-3.68279972531281","-1.20748639805248","-0.596199217987556","6.41325909109668","-1.3115746134887","3.00201822211742","5.7702896687345","-4.43896242707447","0.284615246090763","0.921722730917554","-4.13098367459106","6.37657578562085","-2.07914062721102","0.0207822867192964","2.34367313138836","1.05173526793543","0.449597419643111","-3.71581872911408","-0.706435824488972","-1.01863633889943","-3.87929719763162","-3.07556081804462","-4.16977860994776","-2.8544990532745","2.80618735218343","1.645938230254","-4.07070272447105","-3.09059398671446","6.50068776417406","0.0845964462485515","3.1068283782343","1.37869550855569","-1.21061457907955","-3.37030197891708","0.139424460280339","0.966447241831575","4.89405093043247","3.09933914718331","-1.72137861730712","-0.581290073480029","3.43086241028403","-1.25241904670562","-0.808269551477","-4.33136784349555","-3.55858933431459","-6.9327576072902","-2.13460740239529","0.863115675071658","4.87969876052224","1.27174224284519","-3.04424600035709","5.76752632403716","-2.69273356413316","3.40906840264049","1.1948716689975","2.87351825345409","1.58249921781332","-5.53476018161842","-1.02538933385693","4.14177542392908","-0.241035429172502","5.95226455429807","3.02243729746551","-0.970327383144173","-6.64747749452768","-4.34380174709048","-8.71655358852331","-3.74025245462673","-0.231304821965746","-4.84785428337449","2.07390013344813","-0.00980454318229312","-2.96032699653371","0.890318932237556","3.39401056945955","-6.38494379317837","-9.00719738751464","-0.631158215390825","3.17757490041176","-5.4808350397683","-1.20060785558867","5.06247073056369","-4.96946666776388","-2.27703297309033","1.33983525004012","-8.08589892800872","1.5505086919206","-0.265527497154812","-2.39194652418731","3.18190209707666","-5.0715196956564","2.53115524126988","2.53971992792804","0.793955268957122","-0.533277688076806","-7.31889918289717","4.41983919269701","0.254646416115863","0.912752693454215","-2.55589367168459","-1.5892912841166","5.96113466581273","-1.78091765758257","-9.36873991383244","0.700803251326617"
"Random_Index9_26_0010","-3.10780837722026","2.30553504692241","5.65673677266781","3.35134831623526","4.80181299449964","1.90691411251236","5.23620109889289","-12.8903437357298","-2.76311625551896","-0.381330225207012","-3.86095488647608","-1.40704396690806","-0.891411232136583","6.78990469661497","-1.56745369409132","3.06790539398885","6.04890045636037","-4.60772189962171","0.137569839594255","0.977609260757782","-4.0344390227341","6.80981673930819","-2.32831299894826","0.0945043841992759","2.53122948509925","1.07574869231028","0.421181232208836","-3.9039875631447","-0.517816360450401","-1.20355751525704","-4.0128559300464","-3.27121340256759","-4.33572771142423","-2.72081885043036","2.77936703285579","1.62949397441933","-3.96252065865001","-3.11574773748379","6.82786638864927","-0.00489403096148289","3.43498933361803","1.20341191985042","-1.52610092805771","-3.65925772788647","0.250023936940898","0.943163859743622","5.14562438176572","3.4827266800507","-1.72408368992972","-0.364677153696195","3.42599161832613","-1.41117096441408","-0.981670984001902","-4.4885510192987","-3.7010753496387","-7.09569094268753","-2.06310239630367","0.755888514650653","5.27885827219514","1.39254730857252","-3.03857928264999","6.02911390368065","-2.87801617515123","3.71190534961352","1.03237699491606","2.98044294362599","1.45621448501114","-5.9065900563576","-1.27248856092189","4.33740450349668","-0.24545692144157","6.39660782335855","3.19149411766908","-1.01714370043293","-6.6176707351021","-4.34894824724654","-8.67042811090259","-3.70497756874132","-0.47287561018589","-4.8077356814383","2.46628625669208","-0.156621321188883","-3.06341891812531","0.995457710176758","3.8085748990091","-6.63573035677693","-9.21316137502728","-0.896853056812587","3.562315550546","-5.29606334821445","-0.96040853584978","5.1548456170952","-4.81150416109003","-2.11491261041813","1.43817934270463","-8.40768273137838","1.52065865543839","-0.428712731676665","-2.36460932338969","3.06697359428179","-5.1745456021377","2.66345480163818","3.00216778111892","0.685567917457545","-0.715993535265645","-7.29126684386862","4.74067567180048","0.0392404365439407","0.993341099481603","-2.76824713297677","-1.30384014295832","6.21420325458668","-1.82424541213713","-9.50962654289918","0.685919299852589"
